# base + TSP 微调 配对逐案
arm,k,n_src,T,dist,meas,switch,clear,fail,full,coverage,supplement,on_way,queue_clear,homing,queue_homing,on_way_homing,recovery
δ=500,219,10,3218.9,11754,137,130,11,1,1,1896.5,0.0,275.8,1032.5,0.0,0.0,14.0,0.0
δ=500,220,15,4065.7,15799,140,131,15,0,1,1797.4,0.0,491.2,1777.1,0.0,0.0,0.0,0.0
δ=500,221,13,4354.6,17453,134,126,14,1,1,1631.5,290.0,599.1,1820.0,0.0,14.0,0.0,0.0
δ=500,222,16,4138.9,16470,127,121,19,3,1,1722.6,0.0,629.0,1745.3,0.0,28.0,14.0,0.0
δ=500,223,14,4156.3,15981,149,142,15,1,1,1857.5,0.0,510.4,1774.4,0.0,14.0,0.0,0.0
δ=500,224,11,3161.8,11199,144,138,14,3,1,1903.0,0.0,603.8,613.1,0.0,14.0,28.0,0.0
δ=500,225,13,3692.0,14110,135,127,14,1,1,1809.7,0.0,614.6,1254.7,0.0,13.0,0.0,0.0
δ=500,226,12,3406.0,12295,148,144,13,1,1,1755.7,0.0,654.1,982.2,0.0,0.0,14.0,0.0
δ=500,227,13,4638.4,18697,140,131,14,1,1,1929.6,543.1,406.2,1745.6,0.0,14.0,0.0,0.0
δ=500,228,11,3778.6,14128,150,142,13,2,1,1905.1,0.0,559.9,1285.5,0.0,14.0,14.0,0.0
δ=500,229,16,3758.5,14543,128,121,19,3,1,1466.9,0.0,842.1,1407.6,0.0,14.0,28.0,0.0
δ=500,230,16,4225.6,16973,126,118,17,1,1,1978.3,0.0,241.8,1991.5,0.0,0.0,14.0,0.0
δ=500,231,11,4296.6,16663,153,144,11,0,1,1928.7,146.0,487.7,1734.2,0.0,0.0,0.0,0.0
δ=500,232,12,4025.4,15532,144,136,13,1,1,2177.3,0.0,228.9,1606.2,0.0,0.0,13.0,0.0
δ=500,233,11,3594.9,13509,141,133,11,0,1,1840.8,0.0,487.2,1266.8,0.0,0.0,0.0,0.0
δ=500,234,15,4183.9,16524,134,125,18,3,1,1648.2,0.0,632.5,1865.1,0.0,38.1,0.0,0.0
δ=500,235,15,4192.0,16060,150,143,19,4,1,1719.7,0.0,674.7,1742.6,0.0,28.0,27.0,0.0
δ=500,236,11,3934.4,15157,142,135,12,1,1,1942.2,475.3,258.6,1244.2,0.0,14.0,0.0,0.0
δ=500,237,11,3248.7,11874,138,129,11,0,1,1788.1,0.0,589.1,871.6,0.0,0.0,0.0,0.0
δ=500,238,12,4877.9,19635,150,141,12,0,1,2193.9,492.2,146.8,2045.0,0.0,0.0,0.0,0.0
δ=500,239,10,3135.8,11124,143,137,13,3,1,1838.2,0.0,726.9,532.6,0.0,0.0,38.1,0.0
δ=500,240,16,3833.3,14841,131,124,18,2,1,1571.8,0.0,786.1,1447.4,0.0,0.0,28.0,0.0
δ=500,241,16,4473.8,18319,121,116,19,3,1,1428.5,0.0,947.3,2055.9,0.0,0.0,42.0,0.0
δ=500,242,12,4144.8,15934,151,143,12,0,1,1996.2,0.0,299.1,1849.5,0.0,0.0,0.0,0.0
δ=500,243,13,4320.2,16786,151,143,13,0,1,1987.6,478.5,264.9,1589.3,0.0,0.0,0.0,0.0
δ=500,244,10,4530.0,17705,158,149,10,0,1,2130.2,467.6,158.9,1773.3,0.0,0.0,0.0,0.0
δ=500,245,15,5455.5,22307,154,146,16,1,1,1795.1,1210.6,548.9,1886.9,0.0,0.0,14.0,0.0
δ=500,246,15,3721.8,14554,124,116,15,0,1,1545.3,0.0,1016.6,1159.8,0.0,0.0,0.0,0.0
δ=500,247,10,3634.3,13226,158,149,10,0,1,1944.2,0.0,401.2,1288.9,0.0,0.0,0.0,0.0
δ=500,248,14,4179.1,16180,147,138,14,0,1,1888.3,298.1,464.6,1528.1,0.0,0.0,0.0,0.0
δ=500,249,12,3152.4,11702,125,118,15,3,1,1544.8,0.0,850.9,719.5,0.0,0.0,37.1,0.0
δ=500,250,12,4587.0,18100,152,144,13,1,1,1947.6,409.6,422.7,1793.1,0.0,14.0,0.0,0.0
δ=500,251,16,3789.4,15397,106,97,17,1,1,1653.1,0.0,413.8,1708.6,0.0,14.0,0.0,0.0
δ=500,252,11,3390.0,12730,132,126,12,1,1,1694.5,0.0,603.0,1078.5,0.0,0.0,14.0,0.0
δ=500,253,15,4317.5,17508,124,118,16,1,1,1725.0,287.5,700.3,1590.7,0.0,14.0,0.0,0.0
δ=500,254,13,4041.4,15497,147,139,14,1,1,1933.2,0.0,469.8,1624.4,0.0,14.0,0.0,0.0
δ=500,255,11,3666.3,13872,141,132,11,0,1,1883.9,0.0,577.4,1205.0,0.0,0.0,0.0,0.0
δ=500,256,10,3750.1,14131,147,139,10,0,1,1828.6,0.0,763.6,1158.0,0.0,0.0,0.0,0.0
δ=500,257,14,4030.6,15758,135,128,16,2,1,1746.1,0.0,579.2,1677.2,0.0,0.0,28.0,0.0
δ=500,258,16,4447.8,17329,150,143,19,3,1,1789.3,146.0,579.5,1891.0,0.0,14.0,28.0,0.0
δ=500,259,10,4078.2,15941,141,132,11,1,1,1917.9,286.1,326.4,1533.8,0.0,14.0,0.0,0.0
δ=500,260,10,4133.8,15974,149,141,11,1,1,2071.1,0.0,231.8,1816.9,0.0,14.0,0.0,0.0
δ=500,261,10,3761.6,14068,150,142,12,2,1,1914.4,0.0,539.3,1280.0,0.0,14.0,14.0,0.0
δ=500,262,12,3759.8,14594,131,123,13,1,1,1766.6,0.0,703.2,1276.0,0.0,14.0,0.0,0.0
δ=500,263,13,4078.7,16099,133,126,14,1,1,1698.4,0.0,749.7,1616.6,0.0,0.0,14.0,0.0
δ=500,264,14,4451.3,17837,137,129,14,0,1,1729.8,398.1,542.2,1781.2,0.0,0.0,0.0,0.0
δ=500,265,13,4108.8,16344,130,122,14,1,1,1728.4,313.8,736.4,1316.2,0.0,0.0,14.0,0.0
δ=500,266,16,4256.7,17424,115,111,18,2,1,1694.3,412.2,460.9,1661.4,0.0,0.0,28.0,0.0
δ=500,267,14,3913.1,15070,139,131,15,1,1,1857.3,0.0,616.0,1426.8,0.0,0.0,13.0,0.0
δ=500,268,15,3277.9,12715,111,105,15,0,1,1375.7,130.4,947.2,824.6,0.0,0.0,0.0,0.0
δ=500,269,16,4112.0,16585,120,112,17,1,1,1599.8,0.0,609.4,1888.8,0.0,14.0,0.0,0.0
δ=500,270,14,4215.5,16748,133,125,16,2,1,1594.1,0.0,764.0,1829.4,0.0,14.0,14.0,0.0
δ=500,271,15,3858.6,15188,125,118,16,1,1,1560.9,0.0,908.1,1376.6,0.0,13.0,0.0,0.0
δ=500,272,16,4553.4,18582,127,119,17,1,1,1745.9,0.0,619.1,2174.4,0.0,14.0,0.0,0.0
δ=500,273,12,4225.8,16659,140,134,12,0,1,1849.9,146.0,427.3,1802.6,0.0,0.0,0.0,0.0
δ=500,274,14,4435.5,17357,150,141,15,1,1,1874.3,0.0,539.7,2007.4,0.0,14.0,0.0,0.0
δ=500,275,16,4031.3,16087,123,116,17,1,1,1723.8,0.0,499.7,1793.9,0.0,14.0,0.0,0.0
δ=500,276,14,5076.5,20487,151,145,17,3,1,2024.4,734.9,371.3,1903.8,0.0,28.0,14.0,0.0
δ=500,277,10,3587.5,13228,150,142,10,0,1,1944.8,285.4,502.0,855.4,0.0,0.0,0.0,0.0
δ=500,278,15,3920.9,15354,129,121,18,3,1,1802.2,0.0,447.7,1629.9,0.0,27.0,14.0,0.0
δ=500,279,16,4305.3,17081,136,129,16,0,1,1896.2,0.0,592.0,1817.0,0.0,0.0,0.0,0.0
δ=500,280,10,3933.0,15015,148,140,10,0,1,1933.5,0.0,335.8,1663.7,0.0,0.0,0.0,0.0
δ=500,281,13,4016.2,15596,139,131,15,2,1,1703.9,0.0,862.3,1423.1,0.0,0.0,27.0,0.0
δ=500,282,13,3912.6,14608,155,148,14,1,1,1907.6,199.9,657.8,1133.3,0.0,14.0,0.0,0.0
δ=500,283,13,4012.7,15524,141,135,14,1,1,1806.3,0.0,506.8,1685.6,0.0,0.0,14.0,0.0
δ=500,284,11,3748.2,13631,162,154,12,1,1,1995.2,0.0,367.8,1371.2,0.0,0.0,14.0,0.0
δ=500,285,15,4426.1,17961,127,118,17,2,1,1703.2,289.7,514.3,1890.8,0.0,28.0,0.0,0.0
δ=500,286,13,3901.5,15088,136,127,17,4,1,1803.3,0.0,461.4,1580.9,0.0,56.0,0.0,0.0
δ=500,287,11,3966.6,14883,156,149,13,2,1,2123.3,0.0,110.7,1704.6,0.0,28.0,0.0,0.0
δ=500,288,11,4565.6,17943,155,147,11,0,1,2154.0,415.7,81.8,1914.1,0.0,0.0,0.0,0.0
δ=500,289,14,4095.3,15817,145,137,14,0,1,2003.2,0.0,249.2,1843.0,0.0,0.0,0.0,0.0
δ=500,290,16,3931.3,15651,120,112,19,3,1,1554.3,0.0,602.4,1733.6,0.0,28.0,13.0,0.0
δ=500,291,10,3464.0,12740,145,138,11,1,1,1681.6,0.0,819.3,949.1,0.0,0.0,14.0,0.0
δ=500,292,13,4130.2,16246,137,128,14,1,1,1814.1,0.0,529.8,1772.4,0.0,14.0,0.0,0.0
δ=500,293,10,2936.2,10386,136,129,10,0,1,1657.3,0.0,746.2,532.7,0.0,0.0,0.0,0.0
δ=500,294,12,3976.3,15256,144,136,15,3,1,1858.6,0.0,530.8,1544.9,0.0,28.0,14.0,0.0
δ=500,295,16,3984.5,15937,121,112,16,0,1,1483.0,0.0,1058.2,1443.3,0.0,0.0,0.0,0.0
δ=500,296,16,4328.8,16969,142,136,19,3,1,1985.4,0.0,210.9,2090.5,0.0,14.0,28.0,0.0
δ=500,297,12,4149.0,16060,147,139,13,1,1,1997.3,229.3,415.2,1493.2,0.0,0.0,14.0,0.0
δ=500,298,14,4090.9,16069,136,127,14,0,1,1822.4,271.3,506.1,1491.2,0.0,0.0,0.0,0.0
δ=500,299,12,3997.2,15281,148,141,12,0,1,1936.4,0.0,472.7,1588.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,0,15,4188.4,16512,136,131,15,0,1,1497.6,374.0,833.3,1483.5,0.0,0.0,0.0,0.0
+Oropt+δ=500,1,10,3919.1,14871,150,142,11,1,1,2025.4,0.0,326.5,1553.2,0.0,0.0,14.0,0.0
+Oropt+δ=500,2,10,3686.6,13968,142,133,10,0,1,1827.1,0.0,425.8,1433.7,0.0,0.0,0.0,0.0
+Oropt+δ=500,3,16,3764.4,14542,129,122,19,3,1,1624.0,0.0,794.6,1304.9,0.0,28.0,13.0,0.0
+Oropt+δ=500,4,10,3819.6,14508,146,138,10,0,1,1988.0,0.0,313.1,1518.5,0.0,0.0,0.0,0.0
+Oropt+δ=500,5,14,3862.6,15383,120,113,15,1,1,1757.7,0.0,557.2,1533.7,0.0,0.0,14.0,0.0
+Oropt+δ=500,6,15,4271.4,16852,139,131,15,0,1,1858.2,0.0,397.5,2015.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,7,11,3652.4,14037,133,125,11,0,1,1763.4,0.0,593.2,1295.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,8,15,3701.5,14538,120,113,17,2,1,1553.6,0.0,731.4,1388.5,0.0,14.0,14.0,0.0
+Oropt+δ=500,9,11,3572.9,13294,144,136,12,1,1,1840.7,0.0,640.2,1078.0,0.0,14.0,0.0,0.0
+Oropt+δ=500,10,14,3782.9,14465,137,129,16,2,1,1651.4,0.0,687.9,1415.7,0.0,28.0,0.0,0.0
+Oropt+δ=500,11,10,3419.3,12682,140,133,10,0,1,1738.4,0.0,607.2,1073.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,12,12,4007.9,15684,136,128,13,1,1,1756.0,0.0,591.8,1646.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,13,12,3987.0,15300,146,137,12,0,1,2003.4,0.0,434.2,1549.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,14,12,3546.2,13096,146,137,12,0,1,1815.5,0.0,478.9,1251.7,0.0,0.0,0.0,0.0
+Oropt+δ=500,15,10,3501.8,12864,148,139,10,0,1,1683.4,0.0,816.5,1001.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,16,11,3475.7,12723,147,138,12,1,1,1824.1,0.0,521.8,1115.7,0.0,14.0,0.0,0.0
+Oropt+δ=500,17,14,4071.2,15806,141,135,14,0,1,1760.1,0.0,560.2,1750.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,18,14,3962.3,15537,132,125,14,0,1,1610.7,0.0,670.0,1681.7,0.0,0.0,0.0,0.0
+Oropt+δ=500,19,13,3955.4,15357,137,131,14,1,1,1672.1,0.0,869.4,1399.9,0.0,0.0,14.0,0.0
+Oropt+δ=500,20,16,3914.3,15741,115,108,17,1,1,1755.3,0.0,478.4,1666.6,0.0,14.0,0.0,0.0
+Oropt+δ=500,21,14,3841.4,14487,146,138,16,2,1,1785.8,0.0,667.3,1360.2,0.0,14.0,14.0,0.0
+Oropt+δ=500,22,11,3930.0,14930,149,141,12,1,1,1860.4,0.0,434.5,1621.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,23,16,4518.1,18450,125,117,18,2,1,1748.4,305.4,646.7,1789.6,0.0,28.0,0.0,0.0
+Oropt+δ=500,24,16,3685.6,14458,120,111,17,1,1,1506.4,0.0,816.0,1349.2,0.0,14.0,0.0,0.0
+Oropt+δ=500,25,10,3743.8,14204,143,135,11,1,1,1804.2,0.0,496.1,1429.5,0.0,0.0,14.0,0.0
+Oropt+δ=500,26,13,3650.2,13736,140,135,14,1,1,1698.2,0.0,695.1,1242.9,0.0,0.0,14.0,0.0
+Oropt+δ=500,27,11,3707.3,13891,146,138,13,2,1,1685.7,0.0,767.4,1226.2,0.0,14.0,14.0,0.0
+Oropt+δ=500,28,11,3467.7,12979,137,129,12,1,1,1748.1,0.0,545.6,1160.0,0.0,14.0,0.0,0.0
+Oropt+δ=500,29,13,3614.5,13602,139,131,14,1,1,1713.0,0.0,899.2,988.3,0.0,0.0,14.0,0.0
+Oropt+δ=500,30,13,3966.8,15169,145,137,15,2,1,1852.4,0.0,550.4,1536.1,0.0,14.0,14.0,0.0
+Oropt+δ=500,31,12,3239.8,11929,133,126,13,1,1,1844.1,0.0,391.6,990.0,0.0,0.0,14.0,0.0
+Oropt+δ=500,32,12,3863.3,14611,148,141,12,0,1,1851.3,0.0,659.8,1352.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,33,12,3875.6,14753,145,137,13,1,1,2019.7,0.0,320.3,1521.7,0.0,14.0,0.0,0.0
+Oropt+δ=500,34,16,3793.8,15659,98,92,16,0,1,1458.4,216.2,680.4,1438.7,0.0,0.0,0.0,0.0
+Oropt+δ=500,35,15,3932.3,15537,126,117,16,1,1,1613.5,0.0,558.7,1746.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,36,13,4411.3,17576,140,131,13,0,1,1809.9,471.2,441.9,1688.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,37,12,4465.2,17601,149,140,12,0,1,2045.8,296.3,188.4,1934.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,38,16,4173.6,16738,125,118,17,1,1,1691.4,0.0,645.4,1822.8,0.0,14.0,0.0,0.0
+Oropt+δ=500,39,16,4213.5,16852,127,119,19,3,1,1546.7,0.0,684.3,1940.4,0.0,28.0,14.0,0.0
+Oropt+δ=500,40,11,4130.3,15941,148,141,13,2,1,1882.3,418.0,481.3,1320.6,0.0,14.0,14.0,0.0
+Oropt+δ=500,41,16,4832.0,20065,124,116,17,1,1,1688.7,622.5,726.1,1780.7,0.0,0.0,14.0,0.0
+Oropt+δ=500,42,11,3821.6,14403,148,140,13,2,1,1777.9,169.1,757.2,1089.4,0.0,0.0,28.0,0.0
+Oropt+δ=500,43,11,4328.0,17115,143,135,11,0,1,1833.6,289.7,495.1,1709.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,44,12,3950.2,15131,144,135,15,3,1,1686.0,0.0,722.2,1508.5,0.0,0.0,33.6,0.0
+Oropt+δ=500,45,14,4390.2,17596,135,126,14,0,1,1722.1,279.4,622.5,1766.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,46,10,3478.4,12437,157,150,12,2,1,1922.6,0.0,492.5,1035.4,0.0,0.0,28.0,0.0
+Oropt+δ=500,47,10,3794.3,14386,144,138,13,3,1,1834.1,0.0,478.5,1439.7,0.0,28.0,14.0,0.0
+Oropt+δ=500,48,14,4083.5,15687,147,138,15,1,1,1915.8,0.0,644.5,1509.2,0.0,14.0,0.0,0.0
+Oropt+δ=500,49,10,4168.2,16071,152,144,10,0,1,1831.6,0.0,532.8,1803.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,50,10,4098.3,15571,157,149,10,0,1,2169.3,99.3,169.6,1660.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,51,13,4247.5,16667,143,134,13,0,1,1952.6,268.6,269.4,1756.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,52,10,3713.9,13909,148,139,11,1,1,1931.5,0.0,470.1,1299.3,0.0,13.0,0.0,0.0
+Oropt+δ=500,53,15,3952.9,15289,137,129,17,2,1,1760.8,0.0,521.8,1642.3,0.0,28.0,0.0,0.0
+Oropt+δ=500,54,15,4000.7,15958,123,116,16,1,1,1809.4,0.0,541.2,1637.1,0.0,13.0,0.0,0.0
+Oropt+δ=500,55,13,3993.0,15390,143,135,13,0,1,1841.0,0.0,520.9,1631.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,56,15,3818.7,14894,128,122,16,1,1,1620.1,0.0,688.3,1496.3,0.0,0.0,14.0,0.0
+Oropt+δ=500,57,14,4061.0,15680,143,134,16,2,1,1736.9,0.0,577.3,1718.8,0.0,28.0,0.0,0.0
+Oropt+δ=500,58,15,4291.0,17290,127,120,16,1,1,1486.2,0.0,1012.3,1778.5,0.0,0.0,14.0,0.0
+Oropt+δ=500,59,12,3836.4,14762,138,131,13,1,1,1472.6,0.0,865.9,1483.9,0.0,0.0,14.0,0.0
+Oropt+δ=500,60,16,4280.4,17277,124,119,18,2,1,1510.9,264.9,1064.4,1416.1,0.0,0.0,24.1,0.0
+Oropt+δ=500,61,13,3783.7,14199,146,137,17,4,1,1775.3,0.0,519.9,1432.5,0.0,56.0,0.0,0.0
+Oropt+δ=500,62,16,4239.9,16754,135,128,18,2,1,1821.8,0.0,564.5,1825.5,0.0,0.0,28.0,0.0
+Oropt+δ=500,63,16,4672.3,19342,121,116,17,1,1,1436.7,395.5,818.5,2007.7,0.0,14.0,0.0,0.0
+Oropt+δ=500,64,14,3499.6,13438,125,117,14,0,1,1718.4,0.0,674.1,1107.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,65,16,3844.2,15181,122,115,17,1,1,1524.0,0.0,818.0,1488.3,0.0,0.0,14.0,0.0
+Oropt+δ=500,66,14,4538.1,18146,140,133,16,2,1,1839.1,338.3,627.9,1704.7,0.0,14.0,14.0,0.0
+Oropt+δ=500,67,10,3771.3,14051,152,145,12,2,1,1985.7,0.0,398.3,1359.2,0.0,14.0,14.0,0.0
+Oropt+δ=500,68,13,3786.6,14658,133,125,13,0,1,1793.4,0.0,475.5,1517.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,69,13,4077.6,16033,135,128,14,1,1,1805.2,485.0,926.9,847.4,0.0,0.0,13.0,0.0
+Oropt+δ=500,70,13,3602.3,13321,147,138,13,0,1,1605.3,0.0,792.9,1204.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,71,11,3990.5,15083,152,144,16,5,1,1849.8,0.0,473.0,1597.8,0.0,28.0,42.0,0.0
+Oropt+δ=500,72,13,4287.0,16980,138,130,15,2,1,1909.0,315.8,428.7,1606.5,0.0,14.0,13.0,0.0
+Oropt+δ=500,73,15,4128.0,16400,130,123,15,0,1,1875.8,0.0,599.2,1652.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,74,13,3965.1,15171,145,138,14,1,1,1954.9,0.0,383.4,1612.8,0.0,14.0,0.0,0.0
+Oropt+δ=500,75,13,4157.8,16219,143,134,13,0,1,1957.4,0.0,444.0,1756.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,76,10,3939.0,14845,154,147,11,1,1,2028.0,0.0,315.1,1582.0,0.0,0.0,14.0,0.0
+Oropt+δ=500,77,12,4088.0,15815,144,136,15,3,1,1775.1,0.0,601.9,1669.9,0.0,28.0,13.0,0.0
+Oropt+δ=500,78,14,4548.4,18337,135,127,17,3,1,1729.0,402.4,645.6,1733.3,0.0,38.1,0.0,0.0
+Oropt+δ=500,79,16,4563.6,18543,130,122,17,1,1,1839.8,0.0,645.6,2064.2,0.0,14.0,0.0,0.0
+Oropt+δ=500,80,14,3572.1,13371,139,133,14,0,1,1768.3,0.0,775.4,1028.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,81,12,3932.3,15172,141,133,12,0,1,1713.5,0.0,517.0,1701.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,82,12,4288.8,16489,156,148,13,1,1,2017.3,0.0,264.1,1993.4,0.0,0.0,14.0,0.0
+Oropt+δ=500,83,16,3539.4,13467,129,121,16,0,1,1573.3,146.0,588.8,1231.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,84,10,3479.8,13054,138,129,10,0,1,1842.5,0.0,639.7,997.6,0.0,0.0,0.0,0.0
+Oropt+δ=500,85,12,3517.6,13063,142,135,12,0,1,1877.0,0.0,472.2,1168.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,86,13,4108.3,15756,150,142,13,0,1,1816.3,108.5,448.2,1735.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,87,15,4505.2,17676,149,141,18,3,1,1991.9,315.4,204.4,1951.4,0.0,28.0,14.0,0.0
+Oropt+δ=500,88,12,3737.3,14251,139,132,12,0,1,2015.9,0.0,423.2,1298.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,89,12,4233.3,16502,146,137,14,2,1,1982.2,273.9,451.0,1499.2,0.0,13.0,14.0,0.0
+Oropt+δ=500,90,11,4381.0,17385,143,134,11,0,1,1908.1,477.6,315.2,1680.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,91,10,3326.9,11934,149,142,11,1,1,1650.2,0.0,901.6,761.1,0.0,0.0,14.0,0.0
+Oropt+δ=500,92,13,3921.8,15499,127,119,14,1,1,1728.8,0.0,775.2,1403.8,0.0,14.0,0.0,0.0
+Oropt+δ=500,93,15,4096.3,16107,134,127,16,1,1,1564.7,0.0,1033.4,1484.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,94,11,3449.3,12576,147,141,12,1,1,1831.0,0.0,816.8,787.5,0.0,0.0,14.0,0.0
+Oropt+δ=500,95,15,4744.1,19171,139,134,17,2,1,1570.1,289.4,961.8,1894.8,0.0,0.0,28.0,0.0
+Oropt+δ=500,96,11,3727.3,14187,140,132,12,1,1,1924.2,0.0,364.3,1424.9,0.0,14.0,0.0,0.0
+Oropt+δ=500,97,13,4045.9,15739,140,133,13,0,1,1704.1,0.0,530.7,1811.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,98,10,3705.9,13995,144,137,10,0,1,1772.9,129.7,585.4,1218.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,99,14,4103.4,15752,147,139,17,3,1,1786.6,428.4,644.7,1201.7,0.0,28.0,14.0,0.0
+Oropt+δ=500,100,16,4221.8,16849,130,122,16,0,1,1716.0,0.0,678.4,1827.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,101,13,4241.8,16574,144,136,15,2,1,1942.2,0.0,454.5,1817.1,0.0,14.0,14.0,0.0
+Oropt+δ=500,102,13,3904.9,15015,140,134,14,1,1,1711.1,0.0,602.0,1577.8,0.0,0.0,14.0,0.0
+Oropt+δ=500,103,15,4038.6,16173,121,115,18,3,1,1874.2,0.0,384.6,1741.7,0.0,14.0,24.1,0.0
+Oropt+δ=500,104,12,4315.4,16852,149,140,12,0,1,1880.2,285.7,413.7,1735.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,105,15,4210.3,16286,147,140,16,1,1,1890.8,0.0,536.0,1769.5,0.0,0.0,14.0,0.0
+Oropt+δ=500,106,13,4294.0,16580,153,145,14,1,1,2104.6,146.2,227.9,1801.4,0.0,0.0,14.0,0.0
+Oropt+δ=500,107,16,3966.5,15637,128,119,16,0,1,1667.7,0.0,522.5,1776.3,0.0,0.0,0.0,0.0
+Oropt+δ=500,108,12,4023.4,15492,145,137,13,1,1,2055.6,0.0,214.0,1739.8,0.0,0.0,14.0,0.0
+Oropt+δ=500,109,13,3813.7,14289,150,141,13,0,1,1900.1,310.2,355.2,1248.3,0.0,0.0,0.0,0.0
+Oropt+δ=500,110,15,4292.6,16988,137,129,17,2,1,1811.0,0.0,474.0,1979.6,0.0,28.0,0.0,0.0
+Oropt+δ=500,111,12,4499.6,18193,135,126,12,0,1,1840.1,660.0,633.7,1365.8,0.0,0.0,0.0,0.0
+Oropt+δ=500,112,12,4136.0,15710,156,148,14,2,1,2061.5,0.0,419.0,1627.5,0.0,14.0,14.0,0.0
+Oropt+δ=500,113,12,4450.6,17668,144,137,12,0,1,1818.8,498.6,427.2,1706.0,0.0,0.0,0.0,0.0
+Oropt+δ=500,114,15,4466.7,18008,132,124,17,2,1,1675.4,150.4,671.2,1941.8,0.0,28.0,0.0,0.0
+Oropt+δ=500,115,15,3911.7,15404,127,118,16,1,1,1808.2,0.0,362.9,1726.6,0.0,14.0,0.0,0.0
+Oropt+δ=500,116,15,3956.0,15315,137,130,16,1,1,1806.7,302.9,496.3,1336.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,117,11,4014.6,15313,151,142,11,0,1,1922.2,0.0,441.5,1650.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,118,16,5569.1,23256,140,135,17,1,1,1939.5,1051.8,465.7,2098.1,0.0,14.0,0.0,0.0
+Oropt+δ=500,119,14,4101.2,15871,144,137,14,0,1,1782.2,0.0,559.6,1759.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,120,12,3644.1,13526,148,139,12,0,1,1860.5,0.0,670.2,1113.4,0.0,0.0,0.0,0.0
+Oropt+δ=500,121,16,4279.0,17075,132,124,16,0,1,1770.6,0.0,643.3,1865.1,0.0,0.0,0.0,0.0
+Oropt+δ=500,122,15,4337.5,17558,126,118,16,1,1,1717.7,0.0,690.4,1915.4,0.0,0.0,14.0,0.0
+Oropt+δ=500,123,14,3920.0,15005,143,134,14,0,1,1610.2,310.8,828.7,1170.3,0.0,0.0,0.0,0.0
+Oropt+δ=500,124,11,3457.7,12828,141,132,11,0,1,1846.2,0.0,675.3,936.2,0.0,0.0,0.0,0.0
+Oropt+δ=500,125,15,4744.0,18880,150,140,16,1,1,1954.8,549.5,501.3,1725.4,0.0,13.0,0.0,0.0
+Oropt+δ=500,126,13,4274.2,16816,142,133,14,1,1,1864.7,146.0,519.5,1730.0,0.0,14.0,0.0,0.0
+Oropt+δ=500,127,12,3983.2,15436,140,133,13,1,1,1784.3,466.7,565.5,1152.7,0.0,0.0,14.0,0.0
+Oropt+δ=500,128,12,3884.2,14691,148,140,14,2,1,1777.8,0.0,602.7,1475.8,0.0,14.0,14.0,0.0
+Oropt+δ=500,129,10,3316.8,12129,141,133,11,1,1,1779.3,0.0,457.2,1066.3,0.0,14.0,0.0,0.0
+Oropt+δ=500,130,12,3874.8,14919,140,131,12,0,1,1850.8,0.0,496.1,1527.9,0.0,0.0,0.0,0.0
+Oropt+δ=500,131,11,3645.4,13507,149,141,12,1,1,1924.1,0.0,596.2,1111.0,0.0,14.0,0.0,0.0
+Oropt+δ=500,132,16,3607.9,14340,110,104,18,2,1,1377.8,0.0,907.9,1294.2,0.0,14.0,14.0,0.0
+Oropt+δ=500,133,13,3307.7,12328,131,122,13,0,1,1799.3,0.0,377.4,1131.0,0.0,0.0,0.0,0.0
