# 问题四 模块P 配对实验逐案
p_dir,arm,k,n_src,T,dist,meas,switch,clear,fail,cert,skip
0.50,skip_ig+cert,294,13,6865.9,25114,300,275,14,1,0,47
0.50,skip_ig+cert,295,11,7171.5,25633,335,312,12,1,0,62
0.50,skip_ig+cert,296,10,6747.7,22198,380,358,10,0,0,38
0.50,skip_ig+cert,297,15,6850.5,25818,273,247,15,0,0,77
0.50,skip_ig+cert,298,10,7228.9,25129,362,337,12,2,0,37
0.50,skip_ig+cert,299,10,7356.9,24954,390,366,10,0,0,18
1.00,base(当前采纳),0,11,7194.9,24569,375,348,12,1,0,0
1.00,base(当前采纳),1,15,8144.3,28567,397,371,15,0,0,0
1.00,base(当前采纳),2,10,8111.2,26251,473,440,12,2,0,0
1.00,base(当前采纳),3,16,7356.9,25875,354,332,16,0,0,0
1.00,base(当前采纳),4,15,8193.8,28619,403,377,16,1,0,0
1.00,base(当前采纳),5,13,8184.0,27940,427,393,14,1,0,0
1.00,base(当前采纳),6,13,7850.0,26800,408,382,14,1,0,0
1.00,base(当前采纳),7,16,7268.5,26737,310,288,17,1,0,0
1.00,base(当前采纳),8,15,7868.9,26880,406,385,16,1,0,0
1.00,base(当前采纳),9,10,7990.1,26716,437,412,10,0,0,0
1.00,base(当前采纳),10,12,8277.3,29006,407,381,12,0,0,0
1.00,base(当前采纳),11,13,8019.5,27318,419,393,14,1,0,0
1.00,base(当前采纳),12,13,7304.4,24542,393,366,13,0,0,0
1.00,base(当前采纳),13,15,8508.0,29075,441,407,17,2,0,0
1.00,base(当前采纳),14,12,8836.9,31439,419,385,15,3,0,0
1.00,base(当前采纳),15,16,8402.3,30191,385,359,16,0,0,0
1.00,base(当前采纳),16,14,7706.0,28220,336,303,17,3,0,0
1.00,base(当前采纳),17,15,7688.4,28432,325,299,16,1,0,0
1.00,base(当前采纳),18,16,7812.1,27190,386,361,17,1,0,0
1.00,base(当前采纳),19,15,8063.6,28178,397,365,16,1,0,0
1.00,base(当前采纳),20,15,8683.0,30980,406,379,16,1,0,0
1.00,base(当前采纳),21,11,7858.3,26661,416,391,11,0,0,0
1.00,base(当前采纳),22,11,7156.6,23268,412,385,12,1,0,0
1.00,base(当前采纳),23,13,9841.9,35594,450,396,17,4,0,0
1.00,base(当前采纳),24,12,7402.4,24722,404,378,12,0,0,0
1.00,base(当前采纳),25,12,8157.8,26709,463,438,13,1,0,0
1.00,base(当前采纳),26,15,7398.6,25918,361,335,15,0,0,0
1.00,base(当前采纳),27,16,6832.9,24014,329,305,16,0,0,0
1.00,base(当前采纳),28,14,8339.6,30563,365,329,15,1,0,0
1.00,base(当前采纳),29,13,7529.0,26910,351,327,13,0,0,0
1.00,base(当前采纳),30,14,8547.5,29538,432,398,18,4,0,0
1.00,base(当前采纳),31,15,8036.0,29055,361,339,17,2,0,0
1.00,base(当前采纳),32,16,7903.8,28119,372,340,16,0,0,0
1.00,base(当前采纳),33,10,7430.2,24466,419,392,10,0,0,0
1.00,base(当前采纳),34,13,7895.6,27163,404,378,13,0,0,0
1.00,base(当前采纳),35,15,9659.9,36559,385,342,17,2,0,0
1.00,base(当前采纳),36,15,8437.4,29232,424,393,16,1,0,0
1.00,base(当前采纳),37,15,7904.0,27855,380,355,16,1,0,0
1.00,base(当前采纳),38,13,8153.8,27794,426,400,13,0,0,0
1.00,base(当前采纳),39,15,7834.1,26045,428,404,17,2,0,0
1.00,base(当前采纳),40,11,7566.5,24908,425,399,13,2,0,0
1.00,base(当前采纳),41,11,8533.8,29479,435,399,14,3,0,0
1.00,base(当前采纳),42,16,8633.8,30809,402,379,17,1,0,0
1.00,base(当前采纳),43,10,8989.8,31414,447,407,15,5,0,0
1.00,base(当前采纳),44,13,7556.8,25949,388,362,13,0,0,0
1.00,base(当前采纳),45,12,7574.2,26756,364,337,14,2,0,0
1.00,base(当前采纳),46,11,7949.0,26640,432,406,11,0,0,0
1.00,base(当前采纳),47,13,8580.3,30686,401,373,13,0,0,0
1.00,base(当前采纳),48,14,8012.5,27813,400,374,16,2,0,0
1.00,base(当前采纳),49,13,7494.4,27077,340,314,13,0,0,0
1.00,base(当前采纳),50,13,7424.3,25301,387,361,14,1,0,0
1.00,base(当前采纳),51,16,8794.7,32138,387,346,18,2,0,0
1.00,base(当前采纳),52,10,7560.9,24719,432,407,10,0,0,0
1.00,base(当前采纳),53,15,8517.8,29584,427,391,15,0,0,0
1.00,base(当前采纳),54,12,8068.9,28339,395,360,14,2,0,0
1.00,base(当前采纳),55,15,8007.2,27886,397,370,15,0,0,0
1.00,base(当前采纳),56,12,7815.5,26393,416,394,13,1,0,0
1.00,base(当前采纳),57,16,10212.3,39226,389,330,20,4,0,0
1.00,base(当前采纳),58,11,7814.3,26827,405,369,11,0,0,0
1.00,base(当前采纳),59,16,8395.9,29539,406,372,18,2,0,0
1.00,base(当前采纳),60,13,8391.5,28723,435,401,15,2,0,0
1.00,base(当前采纳),61,15,8301.3,29062,406,381,16,1,0,0
1.00,base(当前采纳),62,12,8680.3,31331,397,369,12,0,0,0
1.00,base(当前采纳),63,13,8105.5,29292,368,342,13,0,0,0
1.00,base(当前采纳),64,10,8141.1,27386,439,413,12,2,0,0
1.00,base(当前采纳),65,10,7567.1,24281,448,421,10,0,0,0
1.00,base(当前采纳),66,11,7685.1,26071,407,381,11,0,0,0
1.00,base(当前采纳),67,13,7241.6,25573,348,322,13,0,0,0
1.00,base(当前采纳),68,10,6907.5,23392,367,341,11,1,0,0
1.00,base(当前采纳),69,12,7900.9,27334,400,374,12,0,0,0
1.00,base(当前采纳),70,16,7703.7,27648,353,329,16,0,0,0
1.00,base(当前采纳),71,12,7276.4,23912,409,383,14,2,0,0
1.00,base(当前采纳),72,12,9187.3,31827,461,415,26,14,0,0
1.00,base(当前采纳),73,16,7243.3,25631,344,317,16,0,0,0
1.00,base(当前采纳),74,10,7295.0,24425,397,372,11,1,0,0
1.00,base(当前采纳),75,15,8799.6,32118,389,353,16,1,0,0
